album_name,album_release_date,artists_name,artists_id,duration_ms,explicit,name,popularity,external_urls
"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,DJ Luian,64aJYyrXljOodnUG6jvhRD,241659,False,Aloha,83,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,Darell,1TtXnWcUs0FCkaZDPGYHdf,241659,False,Aloha,83,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
El Amor En Los Tiempos Del Perreo,2021-03-18,Piso 21,4bw2Am3p9ji3mYsXNXtQcd,236731,True,Más De La Una,69,https://open.spotify.com/track/00szcRmgqJGtqrfIUYkM1h
El Amor En Los Tiempos Del Perreo,2021-03-18,Maluma,1r4hJ1h58CWwUQe3MxPuau,236731,True,Más De La Una,69,https://open.spotify.com/track/00szcRmgqJGtqrfIUYkM1h
#7DJ (7 Días En Jamaica),2021-01-28,Maluma,1r4hJ1h58CWwUQe3MxPuau,176970,False,Agua de Jamaica,83,https://open.spotify.com/track/41BzKiCrKpUQHS3TP0jmdr
Hawái (Remix),2020-11-05,Maluma,1r4hJ1h58CWwUQe3MxPuau,200481,False,Hawái - Remix,82,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
Hawái (Remix),2020-11-05,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,200481,False,Hawái - Remix,82,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
11:11,2019-05-17,Maluma,1r4hJ1h58CWwUQe3MxPuau,175733,False,11 PM,78,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
PAPI JUANCHO,2020-08-21,Maluma,1r4hJ1h58CWwUQe3MxPuau,198569,True,Madrid (feat. Myke Towers),77,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
PAPI JUANCHO,2020-08-21,Myke Towers,7iK8PXO48WeuP03g8YR51W,198569,True,Madrid (feat. Myke Towers),77,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
Mi Niña (Remix),2021-03-02,Wisin,3E6xrwgnVfYCrCs0ePERDz,255800,False,Mi Niña - Remix,75,https://open.spotify.com/track/43PXER25C9JkExLBd5dObG
Mi Niña (Remix),2021-03-02,Myke Towers,7iK8PXO48WeuP03g8YR51W,255800,False,Mi Niña - Remix,75,https://open.spotify.com/track/43PXER25C9JkExLBd5dObG
Mi Niña (Remix),2021-03-02,Maluma,1r4hJ1h58CWwUQe3MxPuau,255800,False,Mi Niña - Remix,75,https://open.spotify.com/track/43PXER25C9JkExLBd5dObG
Mi Niña (Remix),2021-03-02,Anitta,7FNnA9vBm6EKceENgCGRMb,255800,False,Mi Niña - Remix,75,https://open.spotify.com/track/43PXER25C9JkExLBd5dObG
Mi Niña (Remix),2021-03-02,Los Legendarios,0n6sKrG0xKAf8xmdqeNGke,255800,False,Mi Niña - Remix,75,https://open.spotify.com/track/43PXER25C9JkExLBd5dObG
Dopamina,2021-04-09,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,199881,False,Amor en Coma,65,https://open.spotify.com/track/0kRU83ecI57Iw1kPTeUwK5
Dopamina,2021-04-09,Maluma,1r4hJ1h58CWwUQe3MxPuau,199881,False,Amor en Coma,65,https://open.spotify.com/track/0kRU83ecI57Iw1kPTeUwK5
Beautiful Mistakes (feat. Megan Thee Stallion),2021-03-03,Maroon 5,04gDigrS5kc9YWfZHwBETP,227395,False,Beautiful Mistakes (feat. Megan Thee Stallion),90,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
Beautiful Mistakes (feat. Megan Thee Stallion),2021-03-03,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,227395,False,Beautiful Mistakes (feat. Megan Thee Stallion),90,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
Memories,2019-09-20,Maroon 5,04gDigrS5kc9YWfZHwBETP,189486,False,Memories,87,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
Lifestyle (feat. Adam Levine),2021-01-21,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,153865,True,Lifestyle (feat. Adam Levine),82,https://open.spotify.com/track/0osvOdeD3YXZiWkT8MKolJ
Lifestyle (feat. Adam Levine),2021-01-21,Adam Levine,4bYPcJP5jwMhSivRcqie2n,153865,True,Lifestyle (feat. Adam Levine),82,https://open.spotify.com/track/0osvOdeD3YXZiWkT8MKolJ
Lifestyle (feat. Adam Levine),2021-01-21,Maroon 5,04gDigrS5kc9YWfZHwBETP,153865,True,Lifestyle (feat. Adam Levine),82,https://open.spotify.com/track/0osvOdeD3YXZiWkT8MKolJ
Overexposed,2012-01-01,Maroon 5,04gDigrS5kc9YWfZHwBETP,231386,True,Payphone,75,https://open.spotify.com/track/1LmN9SSHISbtp9LoaR5ZVJ
Overexposed,2012-01-01,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,231386,True,Payphone,75,https://open.spotify.com/track/1LmN9SSHISbtp9LoaR5ZVJ
V,2014-09-02,Maroon 5,04gDigrS5kc9YWfZHwBETP,235493,True,Sugar,81,https://open.spotify.com/track/2iuZJX9X9P0GKaE93xcPjk
V,2014-09-02,Maroon 5,04gDigrS5kc9YWfZHwBETP,231013,False,Animals,80,https://open.spotify.com/track/2bL2gyO6kBdLkNSkxXNh6x
V,2014-09-02,Maroon 5,04gDigrS5kc9YWfZHwBETP,189960,False,Maps,80,https://open.spotify.com/track/4gbVRS8gloEluzf0GzDOFc
Songs About Jane: 10th Anniversary Edition,2002,Maroon 5,04gDigrS5kc9YWfZHwBETP,259453,False,She Will Be Loved - Radio Mix,79,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
Songs About Jane: 10th Anniversary Edition,2002,Maroon 5,04gDigrS5kc9YWfZHwBETP,206200,False,This Love,79,https://open.spotify.com/track/6ECp64rv50XVz93WvxXMGF
Hands All Over,2010,Maroon 5,04gDigrS5kc9YWfZHwBETP,201160,False,Moves Like Jagger - Studio Recording From The Voice Performance,70,https://open.spotify.com/track/7LcfRTgAVTs5pQGEQgUEzN
Hands All Over,2010,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,201160,False,Moves Like Jagger - Studio Recording From The Voice Performance,70,https://open.spotify.com/track/7LcfRTgAVTs5pQGEQgUEzN
The Game (Deluxe Remastered Version),1980-06-27,Queen,1dfeR4HaWDbWqFHLkxsg1d,214653,False,Another One Bites The Dust - Remastered 2011,75,https://open.spotify.com/track/57JVGBtBLCfHw2muk5416J
A Night At The Opera (Deluxe Remastered Version),1975-11-21,Queen,1dfeR4HaWDbWqFHLkxsg1d,354320,False,Bohemian Rhapsody - Remastered 2011,75,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
Jazz (Deluxe Remastered Version),1978-11-10,Queen,1dfeR4HaWDbWqFHLkxsg1d,209413,False,Don't Stop Me Now - Remastered 2011,73,https://open.spotify.com/track/7hQJA50XrCWABAu5v6QZ4i
Hot Space (Deluxe Remastered Version),1982-05-03,Queen,1dfeR4HaWDbWqFHLkxsg1d,248440,False,Under Pressure - Remastered 2011,72,https://open.spotify.com/track/11IzgLRXV7Cgek3tEgGgjw
Hot Space (Deluxe Remastered Version),1982-05-03,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,248440,False,Under Pressure - Remastered 2011,72,https://open.spotify.com/track/11IzgLRXV7Cgek3tEgGgjw
News Of The World (Deluxe Remastered Version),1977-10-28,Queen,1dfeR4HaWDbWqFHLkxsg1d,122066,False,We Will Rock You - Remastered,70,https://open.spotify.com/track/54flyrjcdnQdco7300avMJ
The Works (Deluxe Remastered Version),1984-02-27,Queen,1dfeR4HaWDbWqFHLkxsg1d,258013,False,I Want To Break Free - Remastered 2011,64,https://open.spotify.com/track/7h2yhVxcZOGyQdOwD4Hu8J
The Works (Deluxe Remastered Version),1984-02-27,Queen,1dfeR4HaWDbWqFHLkxsg1d,348226,False,Radio Ga Ga - Remastered 2011,64,https://open.spotify.com/track/1HmzAZUvhQLhLo2z3ocpZI
The Game (Deluxe Remastered Version),1980-06-27,Queen,1dfeR4HaWDbWqFHLkxsg1d,163373,False,Crazy Little Thing Called Love - Remastered 2011,67,https://open.spotify.com/track/35ItUJlMtjOQW3SSiTCrrw
News Of The World (Deluxe Remastered Version),1977-10-28,Queen,1dfeR4HaWDbWqFHLkxsg1d,179200,False,We Are The Champions - Remastered 2011,64,https://open.spotify.com/track/7ccI9cStQbQdystvc6TvxD
A Day At The Races (Deluxe Remastered Version),1976-12-10,Queen,1dfeR4HaWDbWqFHLkxsg1d,296493,False,Somebody To Love - Remastered 2011,69,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
KG0516,2021-03-26,KAROL G,790FomKkXshlbRYZFtlgla,201920,False,Tusa,68,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX
KG0516,2021-03-26,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,201920,False,Tusa,68,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX
Pink Friday (Complete Edition),2010-11-22,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,200013,True,Super Bass,79,https://open.spotify.com/track/3hlksXnvbKogFdPbpO9vel
Sweet Talker (Deluxe Version),2014-10-14,Jessie J,2gsggkzM5R49q6jpPvazou,199386,False,Bang Bang,79,https://open.spotify.com/track/0puf9yIluy9W0vpMEUoAnN
Sweet Talker (Deluxe Version),2014-10-14,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,199386,False,Bang Bang,79,https://open.spotify.com/track/0puf9yIluy9W0vpMEUoAnN
Sweet Talker (Deluxe Version),2014-10-14,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,199386,False,Bang Bang,79,https://open.spotify.com/track/0puf9yIluy9W0vpMEUoAnN
Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,216408,True,Swalla (feat. Nicki Minaj & Ty Dolla $ign),76,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,216408,True,Swalla (feat. Nicki Minaj & Ty Dolla $ign),76,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,216408,True,Swalla (feat. Nicki Minaj & Ty Dolla $ign),76,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
Pink Friday ... Roman Reloaded,2011-01-01,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,210626,True,Starships,73,https://open.spotify.com/track/1oHNvJVbFkexQc0BpQp7Y4
Culture II,2018-01-26,Migos,6oMuImdp5ZcFhWP0ESe6mG,303076,True,MotorSport,74,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
Culture II,2018-01-26,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,303076,True,MotorSport,74,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
Culture II,2018-01-26,Cardi B,4kYSro6naA4h99UJvo89HB,303076,True,MotorSport,74,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
LM5 (Deluxe),2018-11-16,Little Mix,3e7awlrlDSwF3iM0WBjGMp,229720,True,Woman Like Me (feat. Nicki Minaj),73,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
LM5 (Deluxe),2018-11-16,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,229720,True,Woman Like Me (feat. Nicki Minaj),73,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
Yikes,2020-02-07,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,156881,True,Yikes,73,https://open.spotify.com/track/75dLEqanQTupF3dtP9exT5
Say So (feat. Nicki Minaj),2020-05-01,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,206220,True,Say So (feat. Nicki Minaj),72,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
Say So (feat. Nicki Minaj),2020-05-01,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,206220,True,Say So (feat. Nicki Minaj),72,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
Queen,2018-08-10,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,191600,True,Chun-Li,72,https://open.spotify.com/track/1e4rwBPVI32vZtTJu7mJ4J
Up All Night,2012-05-25,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,199986,False,What Makes You Beautiful,83,https://open.spotify.com/track/4cluDES4hQEUhmXj6TXkSo
Midnight Memories (Deluxe),2013-11-25,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,245493,False,Story of My Life,83,https://open.spotify.com/track/4nVBt6MZDDP6tRVdQTgxJg
FOUR (Deluxe),2014-11-17,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,226600,False,Night Changes,82,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ
Made In The A.M. (Deluxe Edition),2015-11-13,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,192120,False,Drag Me Down,81,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
FOUR (Deluxe),2014-11-17,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,248360,False,18,80,https://open.spotify.com/track/3JjnGLK8IxkNLvo8Lb3KOM
FOUR (Deluxe),2014-11-17,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,228133,False,Steal My Girl,79,https://open.spotify.com/track/2Bs4jQEGMycglOfWPBqrVG
Midnight Memories (Deluxe),2013-11-25,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,237933,False,You & I,78,https://open.spotify.com/track/2afCBiru10AFckfOa49wIa
Take Me Home (Expanded Edition),2012-11-12,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,219040,False,Little Things,78,https://open.spotify.com/track/0TAmnCzOtqRfvA38DDLTjj
Take Me Home (Expanded Edition),2012-11-12,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,200400,False,They Don't Know About Us,78,https://open.spotify.com/track/6M31fPFCYB8Job3MCjjrDV
Midnight Memories (Deluxe),2013-11-25,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,200106,False,Best Song Ever,78,https://open.spotify.com/track/5T7ZFtCcOgkpjxcuaeZbw0
High Off Life,2020-05-15,Future,1RyvyyTE3xzB2ZywiAwp0i,237918,True,Life Is Good (feat. Drake),76,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
High Off Life,2020-05-15,Drake,3TVXtAsR1Inumwj472S9r4,237918,True,Life Is Good (feat. Drake),76,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
FUTURE,2017-06-30,Future,1RyvyyTE3xzB2ZywiAwp0i,204600,True,Mask Off,81,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
Pluto x Baby Pluto,2020-11-13,Future,1RyvyyTE3xzB2ZywiAwp0i,213520,True,Drankin N Smokin,79,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv
Pluto x Baby Pluto,2020-11-13,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,213520,True,Drankin N Smokin,79,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv
El Dorado,2021-03-26,24kGoldn,6fWVd57NKTalqvmjRd2t8Z,213080,True,Company (feat. Future),79,https://open.spotify.com/track/3JVTsvTldB6arHVlmxmTnM
El Dorado,2021-03-26,Future,1RyvyyTE3xzB2ZywiAwp0i,213080,True,Company (feat. Future),79,https://open.spotify.com/track/3JVTsvTldB6arHVlmxmTnM
Future & Juice WRLD Present... WRLD ON DRUGS,2018-10-19,Future,1RyvyyTE3xzB2ZywiAwp0i,141586,True,Fine China,75,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
Future & Juice WRLD Present... WRLD ON DRUGS,2018-10-19,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,141586,True,Fine China,75,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
Hard For The Next (with Future),2021-03-26,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,166392,True,Hard For The Next (with Future),75,https://open.spotify.com/track/2D6vfFZxQ5YzPPBODls1a9
Hard For The Next (with Future),2021-03-26,Future,1RyvyyTE3xzB2ZywiAwp0i,166392,True,Hard For The Next (with Future),75,https://open.spotify.com/track/2D6vfFZxQ5YzPPBODls1a9
EVOL,2016-04-13,Future,1RyvyyTE3xzB2ZywiAwp0i,313546,True,Low Life (feat. The Weeknd),74,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
EVOL,2016-04-13,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,313546,True,Low Life (feat. The Weeknd),74,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
What A Time To Be Alive,2015-09-20,Drake,3TVXtAsR1Inumwj472S9r4,205879,True,Jumpman,73,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
What A Time To Be Alive,2015-09-20,Future,1RyvyyTE3xzB2ZywiAwp0i,205879,True,Jumpman,73,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",2021-02-19,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,227234,True,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",73,https://open.spotify.com/track/1Jz1yhcPm1Yt6aoed3zact
"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",2021-02-19,Future,1RyvyyTE3xzB2ZywiAwp0i,227234,True,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",73,https://open.spotify.com/track/1Jz1yhcPm1Yt6aoed3zact
"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",2021-02-19,Mulatto,3MdXrJWsbVzdn6fe5JYkSQ,227234,True,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",73,https://open.spotify.com/track/1Jz1yhcPm1Yt6aoed3zact
"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",2021-02-19,Young Thug,50co4Is1HCEo8bhOyUWKpn,227234,True,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",73,https://open.spotify.com/track/1Jz1yhcPm1Yt6aoed3zact
"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",2021-02-19,Lil Durk,3hcs9uc56yIGFCSy9leWe7,227234,True,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",73,https://open.spotify.com/track/1Jz1yhcPm1Yt6aoed3zact
"FRANCHISE (feat. Future, Young Thug & M.I.A.) [REMIX]",2020-10-07,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,207394,True,"FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX",72,https://open.spotify.com/track/6qUabsNxudatEFedWGHoDh
"FRANCHISE (feat. Future, Young Thug & M.I.A.) [REMIX]",2020-10-07,Future,1RyvyyTE3xzB2ZywiAwp0i,207394,True,"FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX",72,https://open.spotify.com/track/6qUabsNxudatEFedWGHoDh
"FRANCHISE (feat. Future, Young Thug & M.I.A.) [REMIX]",2020-10-07,Young Thug,50co4Is1HCEo8bhOyUWKpn,207394,True,"FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX",72,https://open.spotify.com/track/6qUabsNxudatEFedWGHoDh
"FRANCHISE (feat. Future, Young Thug & M.I.A.) [REMIX]",2020-10-07,M.I.A.,0QJIPDAEDILuo8AIq3pMuU,207394,True,"FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX",72,https://open.spotify.com/track/6qUabsNxudatEFedWGHoDh
No Te Enamores (Remix),2020-11-20,Milly,7kXCcNRLEnblbTAppPraBp,289933,True,No Te Enamores - Remix,87,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
No Te Enamores (Remix),2020-11-20,Farruko,329e4yvIujISKGKz1BZZbO,289933,True,No Te Enamores - Remix,87,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
No Te Enamores (Remix),2020-11-20,Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,289933,True,No Te Enamores - Remix,87,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
No Te Enamores (Remix),2020-11-20,Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,289933,True,No Te Enamores - Remix,87,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
No Te Enamores (Remix),2020-11-20,Amenazzy,6kq4GHwUcUojGIu0ziSNXf,289933,True,No Te Enamores - Remix,87,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
La Tóxica,2020-07-24,Farruko,329e4yvIujISKGKz1BZZbO,180520,False,La Tóxica,85,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) [Remix]",2020-01-24,Wisin,3E6xrwgnVfYCrCs0ePERDz,366613,False,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",82,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm
"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) [Remix]",2020-01-24,Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,366613,False,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",82,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm
"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) [Remix]",2020-01-24,Farruko,329e4yvIujISKGKz1BZZbO,366613,False,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",82,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm
"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) [Remix]",2020-01-24,Jon Z,5bWUlnPx9OYKsLiUJrhCA1,366613,False,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",82,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm
"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) [Remix]",2020-01-24,Don Chezina,1ljNTY4uIBecRJmy69UNWt,366613,False,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",82,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm
"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) [Remix]",2020-01-24,Chencho Corleone,37230BxxYs9ksS7OkZw3IU,366613,False,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",82,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm
"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) [Remix]",2020-01-24,Myke Towers,7iK8PXO48WeuP03g8YR51W,366613,False,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",82,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm
Si Me Dices Que Sí,2020-02-18,Reik,0vR2qb8m9WHeZ5ByCbimq2,211651,False,Si Me Dices Que Sí,79,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
Si Me Dices Que Sí,2020-02-18,Farruko,329e4yvIujISKGKz1BZZbO,211651,False,Si Me Dices Que Sí,79,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
Si Me Dices Que Sí,2020-02-18,Camilo,28gNT5KBp7IjEOQoevXf9N,211651,False,Si Me Dices Que Sí,79,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
MUNAY,2020-09-18,Pedro Capó,4QVBYiagIaa6ZGSPMbybpy,237626,False,Calma - Remix,59,https://open.spotify.com/track/4U0JLGFHJpEnDS5w8F7ngE
MUNAY,2020-09-18,Farruko,329e4yvIujISKGKz1BZZbO,237626,False,Calma - Remix,59,https://open.spotify.com/track/4U0JLGFHJpEnDS5w8F7ngE
Fantasias,2019-08-29,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,199711,False,Fantasias,77,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
Fantasias,2019-08-29,Farruko,329e4yvIujISKGKz1BZZbO,199711,False,Fantasias,77,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
Si Se da Remix,2019-08-02,Myke Towers,7iK8PXO48WeuP03g8YR51W,332240,True,Si Se Da - Remix,77,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
Si Se da Remix,2019-08-02,Farruko,329e4yvIujISKGKz1BZZbO,332240,True,Si Se Da - Remix,77,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
Si Se da Remix,2019-08-02,Arcangel,4SsVbpTthjScTS7U2hmr1X,332240,True,Si Se Da - Remix,77,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
Si Se da Remix,2019-08-02,Sech,77ziqFxp5gaInVrF2lj4ht,332240,True,Si Se Da - Remix,77,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
Si Se da Remix,2019-08-02,Zion,1pgDilWYDWLoOgGjf1iHNu,332240,True,Si Se Da - Remix,77,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
On My Way,2019-03-21,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,193797,False,On My Way,77,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
On My Way,2019-03-21,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,193797,False,On My Way,77,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
On My Way,2019-03-21,Farruko,329e4yvIujISKGKz1BZZbO,193797,False,On My Way,77,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
Diles,2016-08-26,Bad Bunny,4q3ewBCX7sLwd24euuV69X,286040,True,Diles,76,https://open.spotify.com/track/6C1RD7YQVvt3YQj0CmuTeu
Diles,2016-08-26,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,286040,True,Diles,76,https://open.spotify.com/track/6C1RD7YQVvt3YQj0CmuTeu
Diles,2016-08-26,Farruko,329e4yvIujISKGKz1BZZbO,286040,True,Diles,76,https://open.spotify.com/track/6C1RD7YQVvt3YQj0CmuTeu
Diles,2016-08-26,Arcangel,4SsVbpTthjScTS7U2hmr1X,286040,True,Diles,76,https://open.spotify.com/track/6C1RD7YQVvt3YQj0CmuTeu
Diles,2016-08-26,Ñengo Flow,12vb80Km0Ew53ABfJOepVz,286040,True,Diles,76,https://open.spotify.com/track/6C1RD7YQVvt3YQj0CmuTeu
Diles,2016-08-26,DJ Luian,64aJYyrXljOodnUG6jvhRD,286040,True,Diles,76,https://open.spotify.com/track/6C1RD7YQVvt3YQj0CmuTeu
Diles,2016-08-26,Mambo Kingz,2T1aUibqR2QC2sINIDQOAK,286040,True,Diles,76,https://open.spotify.com/track/6C1RD7YQVvt3YQj0CmuTeu
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]",2019-09-06,Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,258600,False,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",75,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
